x1,x2
-0.05966115,-4.190339
5.509598,0.2904024
-0.15700646,-7.642993
4.622499,-1.622499
-0.62367076,-4.542996
0.38986683,-15.389867
4.607219,-0.9405527
10.627315,-0.62731427
7.592676,-0.59267616
-0.633568,-5.366432
0.6265491,-5.426549
0.2657532,-4.5990863
1.5,-1.6666666
11.403124,-1.4031243
5.4899797,0.5100201
-0.36685944,-6.1331406
16.93917,0.5608301
0.30662346,-16.306623
4.0564156,-0.43141532
23.224972,0.7750282
3.4524174,0.34758252
4.1892548,0.4774119
4.9103465,-0.577013
-0.56072617,-10.105941
-0.1458981,-6.854102
-0.15245208,-5.247548
3.0545633,-0.054563206
-0.7815487,-4.0517845
-0.3758564,-18.624144
0.30709267,-29.307093
5.5,-0.33333334
2.427051,-0.92705095
3.0412414,-1.0412415
7.618745,0.13125515
6.8,0.0
0.55799705,-9.557998
3.5396233,-0.70628995
-0.40732384,-8.592676
2.9036384,-0.45919397
-0.2954836,-6.204516
2.5576506,-0.3909839
0.864208,-6.364208
0.89791584,-3.8979158
24.593388,0.40661335
11.378825,-0.8788252
6.531129,-1.5311289
0.19119024,-15.691191
34.14643,-0.14642906
11.35235,-0.35234976
1.3136572,-4.3136573
0.5825758,-8.582576
10.825976,-0.49264207
0.19258244,-5.1925826
-0.6173172,-3.2398257
0.06880188,-29.068802
0.40875328,-1.6309755
4.7416573,-2.7416575
11.35235,-0.35234976
8.219005,-0.21900444
7.537291,0.7960418
0.13745856,-3.6374586
9.8648405,0.13516013
0.09267616,-8.092676
-0.17712438,-2.8228755
13.722003,-0.38866997
5.0935707,-0.34357047
5.2803507,0.71964914
5.464102,-1.4641016
-0.117024556,-4.8829756
0.4712871,-5.3046203
2.7983043,-1.1316377
10.047405,-0.54740524
3.7063713,0.16862857
2.1475782,-0.25868934
1.3629202,0.08152432
1.0,-1.5555556
6.1304955,-0.13049527
34.46425,-0.46424866
25.624405,-0.6244049
0.54858375,-1.2152504
9.435471,-0.18547058
0.0896904,-6.6896906
-0.4896059,-5.3103943
3.8166046,-0.6737476
0.534426,-3.534426
4.634848,-0.13484812
3.7025623,-0.20256245
9.026243,-0.5262432
-0.34790918,-2.8743129
-0.6070306,-4.3929696
2.9296699,-0.55467
2.0,-1.0
0.11963304,-2.7862997
0.25430647,-4.58764
13.052414,0.28091875
16.0,0.5
0.07603359,-6.5760336
-0.42481613,-3.8251839
-0.47225094,-27.527748
0.5852559,-10.251923
0.30944747,-7.1094475
4.6609125,-0.16091275
2.927051,-0.42705095
0.47781074,-3.2555885
1.437171,-10.437171
0.7886751,0.21132487
0.43916988,-15.93917
3.0,1.0
13.078461,0.254872
0.23164153,-4.856642
1.8451544,0.15484571
1.2857143,1.0
0.062257767,-16.062258
-0.2369461,-33.763054
0.32455507,-12.324554
0.9431893,-1.5146179
10.85535,-0.52201587
3.2126749,-0.65711933
24.124355,-0.124355316
1.1402318,-0.5846764
0.3685959,-5.968596
6.433512,0.23315398
4.380476,-0.3804762
-1.1068501,-2.5598166
-0.6927798,-2.0849981
9.305937,-0.8059373
0.05234337,-9.552343
-0.29843774,-6.7015624
0.5965091,-4.310795
-0.18861198,-31.811388
2.0544045,-0.6258331
-0.39767456,-17.602325
1.3452079,-3.345208
-0.32769164,-4.2723083
0.45909762,-4.084098
0.035533905,-7.035534
2.2637627,0.73623735
0.8078866,-6.8078866
1.5598165,0.10685015
0.39068756,-8.190687
0.9040715,-0.7374048
4.1892548,0.4774119
-0.1503969,-2.8496032
0.32417333,-2.6991735
3.7203817,-0.47038174
0.02850151,-11.695168
-0.08421993,-7.9157805
-0.4212993,-7.9120345
4.357023,-0.3570226
-0.516685,-15.4833145
4.1207476,0.450681
0.5205176,-0.85385096
5.2133703,-0.35622707
4.956103,0.44389725
0.5588902,-2.6838903
1.1530097,-0.8672954
0.43402553,-5.184026
1.2128565,-2.3557136
5.052061,0.19793892
-1.5227742,-12.477226
0.5,-7.0
-1.0721726,-7.9278274
0.5171602,-3.1421602
4.6942544,0.6390791
-0.5298306,-2.5951695
15.336996,0.1630044
38.611515,0.38848495
2.59219,-0.81441224
3.7248387,-0.15341023
1.0,-0.6666667
4.43875,0.41839328
-0.76323164,-3.1117682
7.5496473,0.4503521
1.1009252,-0.10092524
8.83939,-0.3393898
11.190053,0.476614
1.0971675,-2.4305007
1.0855823,-0.46058232
0.14216018,-3.5171602
-0.5,-6.0
-0.5,-1.5
4.190339,0.05966115
0.7445626,-10.744562
1.5166115,-3.5166113
10.912376,-0.41237593
0.10032463,-3.322547
1.0,0.6666667
0.64575124,-4.645751
33.060493,-0.060495377
-0.06711706,-9.932883
-0.57348573,-3.0515141
0.085372165,-4.6853724
0.09383631,-1.5224078
1.9206555,-0.5206555
0.7424102,-3.3674102
22.18034,-0.18033981
8.81084,0.18916099
6.156101,-0.40610123
3.9071307,-0.3071308
8.6805315,0.6528018
0.77200174,-7.7720017
17.124039,0.8759613
11.1199045,-0.11990484
3.6744945,-0.38878033
3.0894542,-2.5894542
0.53673714,-4.036737
2.8062358,0.050906997
-0.41352415,-4.836476
3.2996597,0.0336735
13.300735,-0.30073547
2.7836115,0.35924557
5.1856775,-0.38567773
4.6281233,-0.37812304
0.026870966,-4.6518707
7.5345564,0.2654438
1.8601471,-0.8601471
12.817964,0.18203609
4.0578394,0.5421604
1.2559423,-2.2559423
-0.48006368,-6.7699366
7.1721144,0.027885819
6.6055512,-0.60555124
1.3620499,-1.7620499
11.47913,-0.47913027
-0.08989934,-4.7672434
3.1837463,-0.62819076
2.2037683,-0.45376825
-0.08198967,-7.31801
2.6448736,-0.5198736
5.585144,0.21485576
-0.5,-9.0
20.19804,-0.19803905
3.8209534,-0.65428686
0.36440244,-5.0310693
9.358899,0.6411012
33.270508,-0.27050972
5.030138,-0.530138
4.8713813,0.55719024
20.392303,-0.39230442
10.323374,-0.8233743
1.2049263,-0.82992625
1.657611,-0.08618253
0.36214566,-4.4871454
4.456017,0.71064967
0.0,-3.5
4.325993,0.54900694
0.0,-7.75
8.472136,-0.47213593
2.8397248,0.6602752
4.6942544,0.6390791
4.688791,-0.35545763
0.71176696,-3.336767
-0.4910969,-3.6200142
0.6366434,-14.136643
0.44444445,-2.0
-0.18663216,-4.688368
-0.39444876,-7.6055512
-0.22326128,-1.9195958
4.059636,0.27369732
-0.23443556,-4.2655644
2.6513877,0.8486122
1.7852411,-0.9102411
4.87729,-0.43284523
6.740841,-0.07417456
0.47016943,-1.5951694
4.570299,0.05470109
0.28633538,-6.2863355
0.17059708,-35.170597
3.9024987,-0.102498434
0.05366478,-7.4536653
35.60682,0.39318275
0.42807865,-9.928079
-0.5,-14.0
-0.43304095,-4.233626
-0.8795349,-4.320465
3.1666667,-1.0
0.12890244,-3.8789024
0.38083172,-18.380833
4.1622777,-2.1622777
-0.029462814,-16.970537
-0.09328222,-3.5733845
-1.5857865,-4.4142137
-0.12771869,-5.872281
13.226812,-0.22681189
-0.47514412,-4.8105702
4.2420745,-0.13096322
-0.75357515,-4.2464247
8.887483,0.11251768
0.7899115,-3.1649115
6.719064,-0.11906433
3.262709,-0.26270893
1.4077609,-0.5327609
3.618034,1.381966
0.41391087,-9.663911
9.104122,-0.60412216
3.1758976,0.15743573
4.3027754,0.6972244
-1.0,-5.3333335
0.72841597,-13.728416
0.55261075,-6.152611
1.1753905,-0.42539054
3.3540657,-0.9540659
11.123569,0.20976512
0.41547585,-5.415476
0.14114952,-11.807816
0.61213017,-5.4454637
2.8357816,0.56421834
24.798374,0.20162582
0.24126847,-6.9079347
0.39511743,-5.0617843
0.26864576,-3.101979
9.701027,-0.03436057
8.308574,-0.64190704
17.613548,-0.11354923
4.8184047,0.18159533
0.28077638,-1.7807764
2.9492266,-0.28256002
0.12088966,-3.676445
2.3460972,-0.5683196
9.688658,-0.43865728
15.032191,-0.5321913
39.748417,0.2515831
1.815073,-8.815073
0.6351746,-1.3494604
0.43908882,-36.439087
2.0,-0.6666667
-0.21132487,-0.7886751
8.454292,0.2957077
0.8284271,-4.8284273
5.142857,0.0
5.0,-0.14285715
2.7941492,-0.23859374
2.314699,-0.64803237
-0.031466622,-4.539962
0.22946873,-5.2294683
9.636809,0.36319065
-0.0597691,-3.7180088
2.7608287,-0.13582873
3.4220645,0.29222122
6.0276504,-0.027650198
0.47558022,-19.97558
0.2851925,-19.285192
8.203174,-0.20317332
0.8262927,-3.1120071
3.8708286,0.12917137
-0.23275648,-4.9101005
-0.37276864,-7.3772316
3.3027756,-0.3027757
1.3507811,-1.8507811
-0.29623175,-2.9537683
0.42654914,-5.6265492
0.29864803,-2.8700767
1.2807764,-0.7807764
-0.3401475,-4.4098525
6.260399,0.23960137
12.948514,0.0514857
2.0847695,-1.3704838
0.13314056,-5.6331406
3.4548476,-0.45484748
-0.44765663,-10.052343
8.345662,-0.67899543
0.31173778,-4.811738
7.2823906,-0.08239059
3.7899115,-0.16491151
0.5691786,-17.56918
1.4444444,1.0
0.54115844,-2.8744917
0.54588634,-12.212552
3.5155494,0.28445053
0.22714615,-3.8521461
4.3272085,-0.20220876
-0.5977535,-18.402246
6.127603,0.122396946
-0.6370799,-1.9184756
-0.30752087,-8.942479
-0.29843783,-6.701562
0.36396122,-12.363961
12.258797,0.40787062
0.483315,-14.4833145
-0.15507984,-19.344921
2.0545633,-1.0545632
-0.1500988,-2.9610124
38.689842,0.31015968
-0.1259923,-15.874008
0.26628113,-11.266281
13.470174,-0.4701748
1.1880893,0.24048217
-0.27418423,-9.725816
-0.72166395,-11.778336
9.109773,-0.10977236
0.1464246,-3.0353136
0.20605707,-9.706057
4.281509,-0.56722313
6.030138,0.46986198
29.239403,-0.23940277
0.42153516,-0.29653516
3.184656,0.5931218
3.3333333,-0.5
26.316006,0.6839943
-0.53614986,-3.4638503
13.517834,-0.5178342
7.7038436,-0.10384407
2.682104,-0.932104
-0.46559906,-15.034401
15.452987,-0.45298672
0.67373335,-1.2987334
1.8571428,1.0
0.55220854,-1.5522085
0.39791584,-4.397916
3.3484228,-0.34842268
1.9106117,-1.196326
-0.09430599,-15.905694
-0.8795349,-4.320465
0.16145325,-5.1614532
-2.5505102,-7.4494896
1.0,0.75
6.6666665,-0.5
0.43541437,-1.4354143
4.8432746,0.44243976
13.177075,-0.17707507
1.2443094,-2.4109762
4.7432337,0.13176656
6.4508667,-0.2841997
-0.68261224,-4.150721
0.3925395,-7.6425395
5.4532995,0.1467001
0.55710685,-5.1285357
0.273235,-2.4399016
1.1152207,-1.8929986
-0.5,-12.0
2.9272482,-0.9272483
2.1213202,-2.1213202
0.32573,-1.7543013
0.643651,-18.64365
-0.2218256,-15.778174
-0.17206556,-1.4529345
0.07603359,-6.5760336
0.5393925,-18.539392
-0.38567188,-5.1857567
-0.22676499,-2.9399016
0.43273005,-6.93273
-0.16177739,-2.0604448
3.5615528,-0.56155276
2.6039126,0.8960874
4.492174,-0.06360272
-0.41485578,-5.785144
1.0887604,-2.7554271
6.5551057,-0.3051057
0.17527962,-9.508613
3.9172533,-0.028364606
1.4638501,-1.4638501
40.24846,-0.24845695
-0.37083924,-3.2958274
0.15036774,-6.6503677
6.5226493,-0.12264939
1.0,-2.0
3.8712718,-0.315716
3.3863857,0.042185783
0.091400355,-3.6469557
27.147343,-0.14734364
1.3066235,-15.306623
0.1640606,-3.386283
4.897916,0.10208416
0.0,-27.0
18.113548,0.38645077
-0.37652445,-10.623476
0.31321025,-5.1882105
-0.5167225,-5.483278
0.8166249,-5.8166246
-0.3609731,-4.3533125
0.16522911,-2.5938008
-1.4226497,-2.5773504
3.5130947,0.77261955
-0.034564972,-14.465435
5.3562274,-0.21336992
1.5649778,-1.0649778
10.604122,0.89587784
0.17763881,-3.377639
1.6846585,-10.684658
0.5,-1.0
0.056865692,-11.723533
-0.31120905,-5.3554573
0.0,-10.0
-0.14285715,-2.0
2.0780506,-1.2030506
0.21699047,-9.21699
2.850781,-0.35078108
0.16898091,-11.835648
8.913429,0.33657074
0.67332,-2.67332
0.4075365,-4.9075365
0.0,-0.0
-0.3252058,-27.674793
0.13796276,-4.0268517
0.35595703,-16.855957
-0.22779179,-2.438875
0.36916128,-5.869161
-0.14495999,-2.2994845
0.14227867,-35.14228
-2.0,-3.0
-0.43281257,-2.5671873
2.118034,-0.118034005
4.561553,0.43844724
1.809975,-2.209975
1.7873367,-1.3587654
0.05088361,-6.550884
-0.09567356,-20.904327
0.13024013,-12.796906
0.40359178,-10.736926
0.2737679,-3.1309106
6.2530475,-0.58638066
0.027692795,-9.027693
0.09761772,-4.0976176
7.974921,0.025078584
1.6666666,-3.0
8.788475,-0.4551414
-0.4713745,-4.2429113
5.8637805,-0.29235157
0.41051546,-9.743849
11.362668,-0.029335657
-0.06009833,-2.773235
5.389168,-0.13916802
5.228178,-0.47817802
2.9071307,-1.3071308
2.2686458,-1.1019791
8.301163,-0.30116272
-0.047947567,-6.9520526
31.937378,0.062623024
-0.5463762,-27.453625
-0.02859497,-34.971405
4.4532995,-0.8532999
2.4885952,-0.63145214
1.8944271,0.1055728
0.4665172,-6.9665174
5.531129,-2.531129
2.1503677,-4.6503677
-0.7768891,-7.723111
5.0521307,-0.48070225
6.9278274,0.07217264
0.6806524,-3.3056524
0.18445604,-4.5177894
0.47480965,-2.808143
1.8240454,-1.1573787
0.80814296,-2.4748096
3.308031,-1.0580311
-0.7348347,-3.6937368
0.32417333,-2.6991735
4.921661,0.7450059
0.67993665,-2.124381
0.0,-1.0
-0.28823304,-4.336767
10.688128,0.31187248
2.0,-2.0
0.48198053,-1.4819804
0.9596084,-3.126275
3.3193958,-0.6527292
-0.15767066,-6.3423295
-0.5948751,-8.405125
0.4516805,-4.6739025
4.349938,-0.12771565
-0.6277187,-6.372281
0.0,-9.5
-0.69052505,-12.309475
6.1856775,0.6143223
-0.50675774,-37.49324
23.7047,0.29530048
6.3333335,0.0
2.6144404,-0.16999605
4.482895,-0.37178358
3.5069323,-0.5069324
4.7122145,-0.21221447
5.4346576,0.39867592
3.7354157,-0.53541565
5.5442924,-0.14429244
-0.70900553,-3.2909946
5.398347,-0.64834666
0.07924652,-8.41258
0.48714566,-4.3621454
5.054886,0.4451139
11.567764,0.43223572
0.38083172,-18.380833
3.0,3.0
0.57590866,-11.575909
-0.04783678,-10.452164
0.14459896,-8.644599
5.8724585,-0.27245826
0.58312416,-32.583122
1.1518284,-2.9518285
0.3459034,-17.345903
-1.0,-15.0
3.0841835,0.36026108
2.4075365,-2.9075365
0.94355965,-2.5435596
-2.145898,-8.854102
0.31552184,-3.5655217
-0.45861864,-6.5413814
12.708204,-0.7082038
2.7015622,-3.7015622
-0.0916729,-10.908327
0.4813788,-2.8563788
-0.06805611,-3.2652771
12.152067,-1.1520672
-0.23691416,-2.6380858
7.1400547,-0.14005494
1.6513878,-0.15138781
11.266281,-0.26628113
1.6558689,-0.9058689
-0.40561056,-11.094389
20.368221,-0.36822033
2.405869,-0.15586889
5.398347,-0.64834666
2.1240938,0.20923954
0.17923602,-5.579236
10.850983,-0.18431537
1.2385937,-1.7941492
3.0,-1.0
-0.43978024,-29.560219
-0.120643616,-4.7364993
1.3538895,-0.21103226
2.9024985,-1.1024984
-0.44738922,-7.152611
0.5,-5.6666665
-0.17774746,-4.8222528
13.348469,-1.3484693
18.24662,-0.24662113
4.098076,-1.0980761
0.6524763,-30.652477
2.0,0.5
2.6930003,0.55699956
-0.5626402,-28.437359
4.3588033,0.5161967
0.0,-6.0
-0.7253405,-2.5603738
-0.027146658,-6.13952
-0.18233776,-5.484329
7.8987184,0.10128212
-0.12732202,-0.87267804
-0.5682022,-5.631798
0.3900458,-2.2789347
3.0751839,-0.32518387
0.80814296,-2.4748096
2.7554271,-1.0887604
0.183216,-2.183216
0.37832668,-5.6640406
12.342586,0.32408142
0.0,-4.75
-0.07761828,-8.589048
3.0,3.0
0.82327867,-6.0732784
4.0862656,0.13595687
1.4683748,-1.1350416
0.47196007,-2.47196
2.0,1.1428572
9.0,0.6666667
4.041241,-0.041241486
0.22474492,-2.2247448
1.5260305,-0.90103054
0.3768198,-4.7768197
-0.6277187,-6.372281
3.101979,-0.26864576
7.598701,-0.098701
3.3649678,0.26003218
-1.1259923,-16.874008
5.8764763,-0.4764761
0.12249899,-6.122499
0.0,-1.0
13.079494,0.42050552
0.04490455,-3.7115715
3.8919728,-0.11419508
5.8333335,0.0
1.3722813,-4.372281
2.2426405,-6.2426405
11.86335,-0.19668388
2.9356906,0.7785951
0.38034958,-3.3803496
-0.44595146,-5.1254773
3.5700274,-0.07002747
23.7047,0.29530048
7.8139877,-0.06398773
0.8456775,-2.7028203
-0.33974552,-17.660255
0.9226165,-11.922617
2.0,0.0
-0.68929195,-20.310707
6.4278274,-0.42782736
0.42044988,-2.6426723
0.37025705,-11.70359
-0.2,-1.0
20.07472,-0.07472038
0.2519226,-10.585256
7.329823,-0.579823
-0.026389122,-9.473611
1.54647,-3.8798034
11.456356,0.04364395
1.6666666,-1.5
6.701562,0.29843783
0.27303028,-4.2730303
0.61865234,-5.1186523
0.48383737,-7.233837
0.4574271,-1.457427
0.19009966,-1.3150997
6.314963,0.28503722
-0.06299615,-7.937004
5.398347,-0.64834666
-0.8700444,-6.1299553
40.322403,-0.32240105
-1.5635083,-5.436492
-0.09750156,-4.1024985
0.36549124,-10.032158
0.7983044,-3.1316376
-0.11637824,-2.4550502
1.7142857,0.0
0.7280677,-3.7280676
8.0,0.0
3.3173878,-0.15072107
-0.22718947,-3.7728105
5.2979994,0.30200082
11.9721575,0.027842203
5.4748945,-0.4748949
36.193405,-0.19340515
14.549834,-0.54983425
1.1111112,-1.0
4.629398,-1.2960647
0.0,-2.142857
2.468375,-0.13504164
17.030247,0.4697523
12.79153,0.2084713
3.4211645,0.32883537
12.4930525,0.5069485
0.07518387,-3.3251839
1.9537683,-0.70376825
0.5375791,-4.251865
3.0330422,-0.7830422
0.30940104,-4.309401
24.959936,0.040063858
-0.16027522,-2.3397248
0.6737476,-3.8166046
0.06373008,-5.2303967
3.6485689,-0.42634666
-0.8700444,-6.1299553
5.677063,0.322937
5.640305,-0.35459083
0.5056752,-4.394564
-0.2613871,-5.738613
0.9006802,-2.77568
1.5725994,-4.239266
6.444837,0.155163
6.7652106,-0.09854349
2.0760336,-4.5760336
0.41756058,-5.1318464
-0.20843792,-16.791561
3.5,-0.5
0.6203346,-16.120335
5.9613085,-0.46130824
1.3333334,-3.0
2.5,1.0
-1.0950124,-3.1049876
-0.2410829,-7.258917
-0.71584016,-2.1730487
0.7384168,0.15047209
0.48050615,-0.9249506
1.5583875,-1.5583875
4.0,4.0
2.5351837,0.13148291
0.34977886,-4.492636
0.19419193,-2.8608584
0.57207775,-9.905411
7.6533117,-0.6533117
4.97424,-0.5456685
0.16898091,-11.835648
1.483315,-13.4833145
0.045084953,-5.545085
0.6633309,-4.0919023
-0.880367,-3.7862997
34.549927,-0.54992867
3.968502,0.031498075
-0.36754447,-1.6324555
9.0,1.0
-0.14185143,-3.5248153
7.531129,-0.5311289
2.7763054,-0.5763054
3.1115556,-0.36155546
-0.18233776,-5.484329
13.674599,-0.34126535
-0.5817621,-2.793238
0.25154305,-13.251544
0.54036427,-8.790364
8.0,0.0
4.075184,0.67481613
-0.75,-2.0
0.352108,-7.952108
-0.03875027,-5.1612496
-1.6833751,-8.316625
2.0604448,0.16177739
-1.0,-1.1428572
1.54647,-3.8798034
2.8430703,1.4069297
0.0,-0.6666667
12.633249,-0.63324976
1.6035674,-1.6035674
30.837862,0.16213799
1.0,-6.6666665
1.0497522,-9.049752
1.3929695,-2.3929694
6.1393876,0.2606123
0.3501892,-12.850189
0.044815473,-3.1876729
0.14114952,-11.807816
2.9703555,-0.74813336
12.09017,0.9098301
3.2430394,0.25696054
4.911687,-0.66168714
-0.42518616,-30.574814
-0.14835985,-3.8516402
0.2339611,-19.233961
0.25957307,-1.9262396
-1.4750624,-11.524938
2.0861824,0.3423889
-0.73401356,-7.265986
3.0,1.3333334
0.05164882,-2.7659345
0.06471239,-2.2075696
0.26598644,-6.265986
13.517834,-0.5178342
3.5130947,0.77261955
4.274214,-0.05199136
3.828427,-1.8284271
2.5733845,-0.9067178
35.283417,-0.28341866
0.8033576,-2.1783576
-0.05944729,-5.6072197
-0.385911,-3.239089
1.3072202,-0.08499803
0.5852559,-10.251923
-0.7569606,-3.7430394
4.828427,-0.828427
5.484329,0.18233776
-0.9306336,-3.4026997
28.106735,-0.10673618
-0.8689563,-8.631043
3.239089,0.385911
3.096291,0.40370882
2.3770144,-0.21034789
1.2456781,-0.35678917
6.162277,-0.16227753
0.9058689,-1.6558689
0.29321235,-2.4360695
1.4396079,-2.639608
0.3925395,-7.6425395
12.191391,-0.19139163
7.3166246,0.6833751
-0.28869057,-27.71131
0.31808674,-2.0958645
0.71335167,-1.7133517
-0.23708057,-14.762919
-0.27098,-3.22902
-0.11805725,-33.881943
10.795832,1.2041683
6.829286,-0.029285813
4.311738,-0.8117378
3.7748518,-0.44151846
3.2330303,-0.4330303
5.525748,-0.32574767
27.341663,0.6583357
5.0866885,0.056168966
4.778999,-0.27899852
1.875672,-1.4471005
-0.10208416,-4.897916
0.42857143,0.0
4.04951,-1.0495098
17.124039,0.8759613
7.680532,-0.34719816
0.5484155,-11.548416
3.3064938,-0.80649376
0.36455917,-4.114559
0.07632542,-9.826325
0.5548861,-4.054886
0.40289646,-3.5457535
8.0,0.0
-0.43844715,-4.561553
1.2282857,-1.6282856
4.148741,-0.4820741
3.4,0.0
0.0,-8.75
0.19065326,-4.079542
2.5603738,0.7253405
7.290265,0.10973549
-0.8186655,-6.5146675
-0.3103096,-7.08969
-0.031498075,-3.968502
3.194584,0.430416
0.7077019,-2.0410352
20.904327,0.09567356
-0.4792029,-12.520798
10.850983,-0.18431537
0.59338665,-23.593388
-0.11111111,-1.0
18.380833,-0.38083172
5.907737,-0.19345093
3.1213202,-1.1213202
3.5069323,-0.5069324
0.49358445,-7.2935843
1.0,-0.14285715
6.854102,0.1458981
1.0553856,-17.055386
-0.16789259,-3.403536
2.0411034,-1.0411035
-0.36254144,-4.137459
0.30823207,-2.433232
8.825074,0.4249258
2.9461474,0.6788527
-0.51937515,-3.0806248
0.37915286,-0.87915283
3.2025623,-0.70256245
7.0343204,-0.28432035
6.8496156,0.35038453
-0.5537782,-14.446222
8.203174,-0.20317332
2.8922946,-1.6422946
0.07518387,-3.3251839
29.541609,-0.5416088
0.0,-3.3333333
-0.6392689,-14.860731
-0.8238251,-6.676175
0.924446,-2.781589
3.834935,0.3650648
15.0,1.0
1.0,-8.0
1.7266499,-0.9266499
-0.07753992,-9.672461
0.1939795,-6.4439793
0.15138781,-1.6513878
20.156605,0.8433962
6.8541017,0.14589818
1.0,-2.5714285
0.11990484,-11.1199045
14.670411,-0.17041111
0.06552184,-3.8155217
0.7675919,-0.43425855
29.20544,-0.20544147
3.2197063,0.1552937
9.09902,-1.0990195
0.29140282,-6.291403
7.901986,0.34801388
5.3213177,-0.4463179
0.60147095,-26.60147
5.1254773,0.44595146
0.48566723,-3.8606672
-0.09128761,-21.908712
0.12689257,-2.6268926
0.79559696,-1.795597
2.9272482,-0.9272483
3.7726035,-0.3976035
-0.6231802,-5.7768197
-0.10616902,-4.0366883
-0.34409714,-10.655903
-0.5185697,-7.23143
10.939056,0.060943604
-0.18473752,-6.3152623
0.48380327,-3.3588033
0.7275707,-3.8942375
5.1423855,-0.26738572
2.2915025,-8.291502
0.38859335,-1.102879
4.962705,-0.3627054
6.0800424,-0.24670887
-1.0788354,-4.1711645
2.932104,-0.682104
4.8524795,0.4808539
-0.18150151,-3.4434986
4.3860006,0.11399913
0.89164734,-2.6916473
1.6045892,-0.8903035
4.280416,0.43386978
11.837898,-0.33789778
4.865067,-0.2936385
10.815073,0.18492699
0.19290024,-2.3040113
3.3704839,-0.084769525
12.567764,1.4322357
4.9176354,-0.2033498
3.8813677,-0.21470101
11.173805,-0.50713855
0.48834682,-4.863347
3.2366338,0.6522552
0.10516777,-5.705168
-0.81953955,-2.8471272
25.247448,0.7525511
0.0,-0.5
11.38076,-0.38075957
1.7247449,-0.7247449
4.70794,0.2920599
1.584973,-1.4421158
2.0,-1.0
31.524174,0.4758253
0.39499703,-7.5949965
5.6137605,-0.21376038
-0.68435884,-2.7600856
11.321825,1.6781745
5.192582,-0.19258237
-0.7530489,-21.246952
3.3507812,0.14921887
5.1389933,-0.1389934
0.08992863,-8.339929
0.5660844,-7.0660844
1.4047174,-1.7797174
0.13745856,-3.6374586
0.26270893,-3.262709
1.795597,-0.79559696
19.949875,0.050126076
-0.58986235,-14.410137
-0.60469353,-4.2524495
-1.0,-3.0
1.0,-5.0
9.271175,0.39549097
10.567764,-0.5677643
0.0678542,-4.2107115
0.96113175,-2.6754174
1.851922,-2.051922
0.0,-7.6
2.2169905,-7.2169905
0.6018019,-21.601803
5.608495,0.89150476
28.696938,-0.6969385
-0.7607339,-6.5725994
2.232051,-1.2320508
12.844289,0.15571117
0.34013557,-32.340134
4.408319,-0.4083189
-1.0,-16.0
4.634205,-0.46753803
0.079707384,-4.704707
-0.34168756,-3.6583123
-0.527864,-9.472136
-0.13194895,-11.368052
-0.44305596,-4.8902774
3.7712314,-0.37123147
2.22902,-0.72902
0.5606601,-1.5606601
12.684658,0.31534147
3.8474667,-0.09746671
0.319705,-7.819705
30.652477,-0.6524763
9.690416,0.30958414
5.5261717,0.7238283
1.3615898,0.20983873
0.5,-7.0
2.064978,-0.5649778
1.0,-0.6666667
1.9514843,-0.5764843
0.7665211,-1.1415211
18.0,-0.5
9.616062,0.88393784
1.309401,-3.3094013
0.42705095,-2.927051
-0.3717143,-3.2282856
-0.533635,-4.216365
3.0,1.25
7.8352056,0.41479445
0.0,-14.5
-0.25,-3.0
1.8439089,-1.8439089
3.8105702,-0.5248559
0.13471365,-11.134714
0.2823757,-0.39348683
0.17359903,-3.840266
7.6262255,-0.02622528
-0.33333334,-3.0
0.0,-5.0
0.53033066,-5.3874736
5.75147,-0.32289886
5.348441,0.08013017
0.34107685,-6.8410773
4.097846,-0.5422904
-0.19376414,-2.9490929
0.32138264,-2.7658272
0.3363083,-7.136308
2.1530097,0.1327046
-0.73672456,-8.596608
3.0808802,0.25245306
0.0,-7.4
0.4511032,-19.951103
-0.075775385,-3.2992246
26.0,0.0
1.4444444,0.0
1.4305009,-2.0971675
3.7795131,0.22048695
3.7806249,-0.5584026
0.18547058,-9.435471
8.143819,-0.34381905
-0.3436142,-4.656386
-0.55969334,-21.440308
-0.16191256,-3.0880876
0.1492753,-5.0242753
0.24499798,-12.244998
2.7091534,-0.8202645
2.2152503,0.45141625
11.603277,-0.6032777
14.152067,0.8479328
2.3397248,0.16027522
4.6529684,-0.40296865
7.0,0.5
1.5663911,0.5586089
0.85247946,-3.519146
3.5941098,-0.9274433
28.317822,-0.3178215
-0.16666667,-3.0
-0.73401356,-7.265986
0.16124973,-4.9612494
6.391165,-0.39116502
-0.5924635,-5.9075365
0.53220296,-2.0877583
-0.74405766,-4.2559423
4.2360682,-0.23606804
0.5444164,-3.87775
-0.49107456,-28.508926
3.6281908,-0.18374634
5.706188,0.043812037
6.9721146,-0.17211418
-0.8074176,-6.1925826
3.0751839,-0.32518387
1.7706907,-1.2706907
0.65553075,-4.3221974
2.0,-0.75
0.25,-1.0
-0.521822,-6.228178
0.0,-5.5
-0.044244237,-2.5113115
-0.3765246,-10.623475
-0.09246349,-5.4075365
0.2857143,-3.0
1.0,-3.75
0.3831469,-13.049813
3.3557136,-0.21285656
-0.42857143,-4.0
1.0,-0.375
0.12593243,-2.2687895
2.5864758,-1.8364758
0.0,-15.5
1.6503677,-5.1503677
0.22488213,-5.0820246
36.466187,-0.46618462
0.23013861,-2.8968055
0.06864071,-14.568641
2.2398257,-0.3826828
